"subLevelTree","DUI","treeNumber","topTree","Name"
"C11","D015799","C11.941.160.578","C","C - Eye Diseases"
"C11","D015794","C11.941.160.300","C","C - Eye Diseases"
"C11","D002833","C11.941.879.780.900.300","C","C - Eye Diseases"
"C11","D015794","C11.270.142","C","C - Eye Diseases"
"C11","D009918","C11.319.457","C","C - Eye Diseases"
"C11","D058540","C11.270.019","C","C - Eye Diseases"
"C11","D016117","C11.270.040.090","C","C - Eye Diseases"
"C11","D014604","C11.941.855","C","C - Eye Diseases"
"C11","D007639","C11.294.354.450","C","C - Eye Diseases"
"C11","D015878","C11.710.570","C","C - Eye Diseases"
"C11","D009878","C11.187.183.220.538","C","C - Eye Diseases"
"C11","D059545","C11.319.466","C","C - Eye Diseases"
"C11","D015811","C11.941.375.375","C","C - Eye Diseases"
"C11","D015811","C11.941.855.400","C","C - Eye Diseases"
"C11","D015829","C11.294.354.900","C","C - Eye Diseases"
"C11","D055954","C11.204.278","C","C - Eye Diseases"
"C11","D014985","C11.496.260.892","C","C - Eye Diseases"
"C11","D015841","C11.675.319","C","C - Eye Diseases"
"C11","D005132","C11.300","C","C - Eye Diseases"
"C11","D009916","C11.675","C","C - Eye Diseases"
"C11","D017726","C11.768.773.360","C","C - Eye Diseases"
"C11","D005131","C11.297","C","C - Eye Diseases"
"C11","D013494","C11.590.472.500","C","C - Eye Diseases"
"C11","D014786","C11.966","C","C - Eye Diseases"
"C11","D010202","C11.941.879.960.580","C","C - Eye Diseases"
"C11","D000853","C11.250.080","C","C - Eye Diseases"
"C11","D009216","C11.744.636","C","C - Eye Diseases"
"C11","D006726","C11.338.648","C","C - Eye Diseases"
"C11","D056769","C11.270.684.249","C","C - Eye Diseases"
"C11","D014141","C11.187.183.220.889","C","C - Eye Diseases"
"C11","D047728","C11.744.636.500","C","C - Eye Diseases"
"C11","D057826","C11.768.585.439.433","C","C - Eye Diseases"
"C11","D007639","C11.187.183.394.520","C","C - Eye Diseases"
"C11","D018917","C11.640.643","C","C - Eye Diseases"
"C11","D007640","C11.204.627","C","C - Eye Diseases"
"C11","D005642","C11.204.236.438","C","C - Eye Diseases"
"C11","D012175","C11.319.475.760","C","C - Eye Diseases"
"C11","D002830","C11.941.160.238","C","C - Eye Diseases"
"C11","D054514","C11.250.616","C","C - Eye Diseases"
"C11","D015823","C11.204.564.112","C","C - Eye Diseases"
"C11","D058494","C11.270.881","C","C - Eye Diseases"
"C11","D014823","C11.290.960","C","C - Eye Diseases"
"C11","D015355","C11.525.381.348","C","C - Eye Diseases"
"C11","D015354","C11.966.905","C","C - Eye Diseases"
"C11","D057066","C11.640.225","C","C - Eye Diseases"
"C11","D014607","C11.941.879.980","C","C - Eye Diseases"
"C11","D007625","C11.768.585.658.500.627","C","C - Eye Diseases"
"C11","D000793","C11.768.094","C","C - Eye Diseases"
"C11","D019572","C11.319.475","C","C - Eye Diseases"
"C11","D010390","C11.187.482","C","C - Eye Diseases"
"C11","D012859","C11.496.260.719","C","C - Eye Diseases"
"C11","D006726","C11.294.354.400","C","C - Eye Diseases"
"C11","D016849","C11.204.564.425","C","C - Eye Diseases"
"C11","D006423","C11.966.075.500","C","C - Eye Diseases"
"C11","D005141","C11.338","C","C - Eye Diseases"
"C11","D007906","C11.510.598","C","C - Eye Diseases"
"C11","D019574","C11.640.544","C","C - Eye Diseases"
"C11","D007905","C11.510","C","C - Eye Diseases"
"C11","D020417","C11.590.400.300","C","C - Eye Diseases"
"C11","D057108","C11.204.431","C","C - Eye Diseases"
"C11","D014126","C11.294.725.781","C","C - Eye Diseases"
"C11","D057851","C11.297.500","C","C - Eye Diseases"
"C11","D061220","C11.590.436.600","C","C - Eye Diseases"
"C11","D015866","C11.941.879.780.900","C","C - Eye Diseases"
"C11","D007625","C11.590.472.250.500","C","C - Eye Diseases"
"C11","D029242","C11.640.451.451.400","C","C - Eye Diseases"
"C11","D007767","C11.496.456","C","C - Eye Diseases"
"C11","D006871","C11.250.480","C","C - Eye Diseases"
"C11","D015845","C11.710.800","C","C - Eye Diseases"
"C11","D008268","C11.768.585.439","C","C - Eye Diseases"
"C11","D001762","C11.338.133","C","C - Eye Diseases"
"C11","D015863","C11.941.375.360","C","C - Eye Diseases"
"C11","D004370","C11.590.224","C","C - Eye Diseases"
"C11","D006732","C11.710.528.500","C","C - Eye Diseases"
"C11","D054517","C11.675.387","C","C - Eye Diseases"
"C11","D014929","C11.966.075.375.750","C","C - Eye Diseases"
"C11","D007500","C11.941.879.780.880.448","C","C - Eye Diseases"
"C11","D022861","C11.270.040.545.400","C","C - Eye Diseases"
"C11","D003234","C11.187.183.220","C","C - Eye Diseases"
"C11","D017043","C11.338.300","C","C - Eye Diseases"
"C11","D015799","C11.270.468","C","C - Eye Diseases"
"C11","D006871","C11.525.381.407.480","C","C - Eye Diseases"
"C11","D000071700","C11.270.152","C","C - Eye Diseases"
"C11","D012030","C11.744","C","C - Eye Diseases"
"C11","D001764","C11.338.250","C","C - Eye Diseases"
"C11","D003236","C11.187.183.240","C","C - Eye Diseases"
"C11","D020339","C11.640.544.500","C","C - Eye Diseases"
"C11","D015877","C11.710.528","C","C - Eye Diseases"
"C11","D014603","C11.941","C","C - Eye Diseases"
"C11","D002830","C11.319.494.198","C","C - Eye Diseases"
"C11","D057130","C11.270.516","C","C - Eye Diseases"
"C11","D015861","C11.768.725","C","C - Eye Diseases"
"C11","D001766","C11.966.075","C","C - Eye Diseases"
"C11","D012162","C11.768.585","C","C - Eye Diseases"
"C11","D015594","C11.640.513","C","C - Eye Diseases"
"C11","D007766","C11.496","C","C - Eye Diseases"
"C11","D016115","C11.270.040.545","C","C - Eye Diseases"
"C11","D008269","C11.768.585.439.245","C","C - Eye Diseases"
"C11","D015882","C11.768.773.674","C","C - Eye Diseases"
"C11","D015812","C11.525.381.056","C","C - Eye Diseases"
"C11","D000839","C11.744.116","C","C - Eye Diseases"
"C11","D005128","C11","C","C - Eye Diseases"
"C11","D059407","C11.187.631","C","C - Eye Diseases"
"C11","D016569","C11.338.190","C","C - Eye Diseases"
"C11","D015792","C11.250.666","C","C - Eye Diseases"
"C11","D015864","C11.941.879.780","C","C - Eye Diseases"
"C11","D007637","C11.204.564.585","C","C - Eye Diseases"
"C11","D004479","C11.510.598.373","C","C - Eye Diseases"
"C11","D014392","C11.294.354.800","C","C - Eye Diseases"
"C11","D004479","C11.250.300","C","C - Eye Diseases"
"C11","D014604","C11.319.494","C","C - Eye Diseases"
"C11","D015863","C11.941.879.780.880.400","C","C - Eye Diseases"
"C11","D009878","C11.294.354.220.625","C","C - Eye Diseases"
"C11","D015868","C11.941.879.780.900.300.659","C","C - Eye Diseases"
"C11","D014929","C11.270.564.980","C","C - Eye Diseases"
"C11","D016569","C11.250.090","C","C - Eye Diseases"
"C11","D016727","C11.675.679","C","C - Eye Diseases"
"C11","D007638","C11.204.564.585.630","C","C - Eye Diseases"
"C11","D014929","C11.640.451.451.980","C","C - Eye Diseases"
"C11","D018630","C11.768.890","C","C - Eye Diseases"
"C11","D057129","C11.204.497","C","C - Eye Diseases"
"C11","D005902","C11.525.381.407","C","C - Eye Diseases"
"C11","D057130","C11.768.364","C","C - Eye Diseases"
"C11","D065306","C11.204.284","C","C - Eye Diseases"
"C11","D015356","C11.768.400","C","C - Eye Diseases"
"C11","D053578","C11.590.725","C","C - Eye Diseases"
"C11","D009798","C11.525","C","C - Eye Diseases"
"C11","D019572","C11.768.717","C","C - Eye Diseases"
"C11","D015867","C11.941.879.900","C","C - Eye Diseases"
"C11","D010211","C11.640.710","C","C - Eye Diseases"
"C11","D057092","C11.768.585.439.122","C","C - Eye Diseases"
"C11","D029241","C11.270.564.100","C","C - Eye Diseases"
"C11","D007638","C11.187.183.394.550","C","C - Eye Diseases"
"C11","D014141","C11.294.354.220.800","C","C - Eye Diseases"
"C11","D017624","C11.250.060.950","C","C - Eye Diseases"
"C11","D007637","C11.187.183.394","C","C - Eye Diseases"
"C11","D057129","C11.941.375.322","C","C - Eye Diseases"
"C11","D015817","C11.294","C","C - Eye Diseases"
"C11","D020795","C11.966.741","C","C - Eye Diseases"
"C11","D007638","C11.496.260.394","C","C - Eye Diseases"
"C11","D057108","C11.744.345","C","C - Eye Diseases"
"C11","D052245","C11.966.075.375.500","C","C - Eye Diseases"
"C11","D008850","C11.250.566","C","C - Eye Diseases"
"C11","D058442","C11.510.245.500","C","C - Eye Diseases"
"C11","D020256","C11.941.160.244","C","C - Eye Diseases"
"C11","D005642","C11.270.162.438","C","C - Eye Diseases"
"C11","D009759","C11.590.400","C","C - Eye Diseases"
"C11","D005901","C11.525.381","C","C - Eye Diseases"
"C11","D003232","C11.294.800.250.250","C","C - Eye Diseases"
"C11","D012170","C11.768.760","C","C - Eye Diseases"
"C11","D015783","C11.250.060","C","C - Eye Diseases"
"C11","D049970","C11.270.842","C","C - Eye Diseases"
"C11","D015352","C11.496.260","C","C - Eye Diseases"
"C11","D007639","C11.204.564.585.500","C","C - Eye Diseases"
"C11","D011625","C11.187.781","C","C - Eye Diseases"
"C11","D004370","C11.270.235","C","C - Eye Diseases"
"C11","D019846","C11.590.312","C","C - Eye Diseases"
"C11","D005142","C11.319.421","C","C - Eye Diseases"
"C11","D015858","C11.744.126","C","C - Eye Diseases"
"C11","D011681","C11.710","C","C - Eye Diseases"
"C11","D004172","C11.966.339","C","C - Eye Diseases"
"C11","D007635","C11.294.800.475.450","C","C - Eye Diseases"
"C11","D012174","C11.270.684","C","C - Eye Diseases"
"C11","D000069282","C11.496.221.500","C","C - Eye Diseases"
"C11","D057112","C11.297.374.500","C","C - Eye Diseases"
"C11","D015715","C11.204.267","C","C - Eye Diseases"
"C11","D041441","C11.768.585.865","C","C - Eye Diseases"
"C11","D009877","C11.294.265","C","C - Eye Diseases"
"C11","D015862","C11.941.160","C","C - Eye Diseases"
"C11","D020255","C11.980","C","C - Eye Diseases"
"C11","D015822","C11.294.725","C","C - Eye Diseases"
"C11","D015868","C11.941.879.900.500","C","C - Eye Diseases"
"C11","D017624","C11.941.375.060.950","C","C - Eye Diseases"
"C11","D005142","C11.338.526","C","C - Eye Diseases"
"C11","D015418","C11.640.451.451","C","C - Eye Diseases"
"C11","D056833","C11.768.175","C","C - Eye Diseases"
"C11","D017624","C11.270.060.950","C","C - Eye Diseases"
"C11","D012173","C11.768.773","C","C - Eye Diseases"
"C11","D003235","C11.187.183.220.250","C","C - Eye Diseases"
"C11","D029242","C11.270.564.400","C","C - Eye Diseases"
"C11","D052245","C11.768.585.658.500.813","C","C - Eye Diseases"
"C11","D020757","C11.966.075.125","C","C - Eye Diseases"
"C11","D005099","C11.590.810.440","C","C - Eye Diseases"
"C11","D007635","C11.204.564.425.450","C","C - Eye Diseases"
"C11","D015868","C11.941.160.478.700","C","C - Eye Diseases"
"C11","D009755","C11.966.671","C","C - Eye Diseases"
"C11","D012174","C11.768.585.658.500","C","C - Eye Diseases"
"C11","D015814","C11.540","C","C - Eye Diseases"
"C11","D009902","C11.640.576","C","C - Eye Diseases"
"C11","D057112","C11.204.284.500","C","C - Eye Diseases"
"C11","D002825","C11.941.160.478.400","C","C - Eye Diseases"
"C11","D012166","C11.290.807","C","C - Eye Diseases"
"C11","D000071700","C11.768.585.658.250","C","C - Eye Diseases"
"C11","D005094","C11.675.349","C","C - Eye Diseases"
"C11","D003233","C11.187.183.200","C","C - Eye Diseases"
"C11","D004948","C11.590.810.400","C","C - Eye Diseases"
"C11","D003230","C11.187.169","C","C - Eye Diseases"
"C11","D029241","C11.640.451.451.100","C","C - Eye Diseases"
"C11","D055952","C11.180","C","C - Eye Diseases"
"C11","D015818","C11.294.354","C","C - Eye Diseases"
"C11","D004483","C11.338.362","C","C - Eye Diseases"
"C11","D012167","C11.768.740","C","C - Eye Diseases"
"C11","D019315","C11.675.700","C","C - Eye Diseases"
"C11","D014141","C11.204.813","C","C - Eye Diseases"
"C11","D003230","C11.319.217","C","C - Eye Diseases"
"C11","D012166","C11.768.710","C","C - Eye Diseases"
"C11","D060437","C11.510.174","C","C - Eye Diseases"
"C11","D015593","C11.768.585.585","C","C - Eye Diseases"
"C11","D056846","C11.270.921","C","C - Eye Diseases"
"C11","D015418","C11.270.564","C","C - Eye Diseases"
"C11","D003231","C11.187.183","C","C - Eye Diseases"
"C11","D009901","C11.640","C","C - Eye Diseases"
"C11","D002825","C11.941.879.780.900.300.318","C","C - Eye Diseases"
"C11","D003229","C11.187","C","C - Eye Diseases"
"C11","D009896","C11.640.451","C","C - Eye Diseases"
"C11","D003232","C11.187.183.240.216","C","C - Eye Diseases"
"C11","D015823","C11.294.725.125","C","C - Eye Diseases"
"C11","D065306","C11.297.374","C","C - Eye Diseases"
"C11","D060486","C11.590.472.375","C","C - Eye Diseases"
"C11","D002825","C11.768.773.348","C","C - Eye Diseases"
"C11","D015821","C11.294.450","C","C - Eye Diseases"
"C12","D009404","C12.777.419.630.643","C","C - Male Urogenital Diseases"
"C12","D014518","C12.777.725.876","C","C - Male Urogenital Diseases"
"C12","D015231","C12.294.668.281","C","C - Male Urogenital Diseases"
"C12","D014516","C12.777.725.676","C","C - Male Urogenital Diseases"
"C12","D060737","C12.294.604","C","C - Male Urogenital Diseases"
"C12","D009920","C12.294.829.493","C","C - Male Urogenital Diseases"
"C12","D053713","C12.294.365.700.380","C","C - Male Urogenital Diseases"
"C12","D014424","C12.706.316.309.872","C","C - Male Urogenital Diseases"
"C12","D064129","C12.294.260.750.500","C","C - Male Urogenital Diseases"
"C12","D007683","C12.777.419.780.050.500","C","C - Male Urogenital Diseases"
"C12","D011471","C12.294.260.750","C","C - Male Urogenital Diseases"
"C12","D009396","C12.758.820.750.585","C","C - Male Urogenital Diseases"
"C12","D009396","C12.777.419.473.585","C","C - Male Urogenital Diseases"
"C12","D006059","C12.706.316.309","C","C - Male Urogenital Diseases"
"C12","D053714","C12.294.365.700.126","C","C - Male Urogenital Diseases"
"C12","D014571","C12.758.820","C","C - Male Urogenital Diseases"
"C12","D010263","C12.294.494.684.587","C","C - Male Urogenital Diseases"
"C12","D008219","C12.294.668.281.301.490","C","C - Male Urogenital Diseases"
"C12","D005922","C12.777.419.570.363.608","C","C - Male Urogenital Diseases"
"C12","D005611","C12.706.316.795.124","C","C - Male Urogenital Diseases"
"C12","D007676","C12.777.419.780.750.500","C","C - Male Urogenital Diseases"
"C12","D006398","C12.294.287","C","C - Male Urogenital Diseases"
"C12","D011471","C12.294.565.625","C","C - Male Urogenital Diseases"
"C12","D014424","C12.706.316.795.750","C","C - Male Urogenital Diseases"
"C12","D053207","C12.777.934.284.249","C","C - Male Urogenital Diseases"
"C12","D017588","C12.706.316.064.500","C","C - Male Urogenital Diseases"
"C12","D018500","C12.777.419.135.500","C","C - Male Urogenital Diseases"
"C12","D064129","C12.758.409.750.500","C","C - Male Urogenital Diseases"
"C12","D014517","C12.777.725.776","C","C - Male Urogenital Diseases"
"C12","D056929","C12.777.419.815.683","C","C - Male Urogenital Diseases"
"C12","D008181","C12.777.419.570.363.680","C","C - Male Urogenital Diseases"
"C12","D058533","C12.706.316.795","C","C - Male Urogenital Diseases"
"C12","D014646","C12.294.936","C","C - Male Urogenital Diseases"
"C12","D017588","C12.706.316.129.750","C","C - Male Urogenital Diseases"
"C12","D000608","C12.777.419.815.885","C","C - Male Urogenital Diseases"
"C12","D006959","C12.777.419.313","C","C - Male Urogenital Diseases"
"C12","D052159","C12.706.316.096.624","C","C - Male Urogenital Diseases"
"C12","D001446","C12.294.494.136","C","C - Male Urogenital Diseases"
"C12","D009402","C12.777.419.630.477","C","C - Male Urogenital Diseases"
"C12","D051436","C12.777.419.780.750","C","C - Male Urogenital Diseases"
"C12","D014514","C12.777.725.938.500","C","C - Male Urogenital Diseases"
"C12","D059952","C12.483","C","C - Male Urogenital Diseases"
"C12","D007681","C12.777.419.493","C","C - Male Urogenital Diseases"
"C12","D018934","C12.294.229","C","C - Male Urogenital Diseases"
"C12","D058531","C12.706.316.064.124","C","C - Male Urogenital Diseases"
"C12","D011472","C12.294.565.750","C","C - Male Urogenital Diseases"
"C12","D011471","C12.758.409.750","C","C - Male Urogenital Diseases"
"C12","D013086","C12.294.693","C","C - Male Urogenital Diseases"
"C12","D001744","C12.777.967.500.925","C","C - Male Urogenital Diseases"
"C12","D030321","C12.777.419.473.585.220","C","C - Male Urogenital Diseases"
"C12","D001744","C12.777.829.720","C","C - Male Urogenital Diseases"
"C12","D001748","C12.777.767.700.962","C","C - Male Urogenital Diseases"
"C12","D012707","C12.758.409.937.500.500","C","C - Male Urogenital Diseases"
"C12","D013587","C12.294.668.281.859","C","C - Male Urogenital Diseases"
